log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward,loss_jacobian_x,loss_jacobian_u
-8510520.0,30.908584594726562,31.444032669067383,-31.444032669067383,-8510520.0,30.908584594726562,31.444032669067383,-31.444032669067383,0.0,0.0,20,146,,,,,,,,,,,
,,22.562652587890625,-22.562652587890625,,,,,,,21,149,,,,,,,,,20.099803924560547,,
-8510520.0,17.60244369506836,31.067567825317383,-31.067567825317383,-8510520.0,17.60244369506836,31.067567825317383,-31.067567825317383,,,21,153,319.1495056152344,0.0042809247970581055,-10001814.0,1491289.75,319.1495056152344,0.0042809247970581055,-10001814.0,1491289.75,,,
-8510520.0,15.559196472167969,31.07587242126465,-31.07587242126465,-8510520.0,15.559196472167969,31.07587242126465,-31.07587242126465,,,22,160,,,,,,,,,,,
-8510522.0,20.720958709716797,30.76662826538086,-30.76662826538086,-8510522.0,20.720958709716797,30.76662826538086,-30.76662826538086,,,23,167,,,,,,,,,,,
-8510522.0,15.707016944885254,30.327966690063477,-30.327966690063477,-8510522.0,15.707015991210938,30.327966690063477,-30.327966690063477,,,24,174,,,,,,,,,,,
-8510521.0,16.918182373046875,30.136064529418945,-30.136064529418945,-8510521.0,16.918182373046875,30.136064529418945,-30.136064529418945,0.0,0.0,25,181,,,,,,,,,,,
-8510522.0,18.799304962158203,29.907005310058594,-29.907005310058594,-8510522.0,18.799304962158203,29.907005310058594,-29.907005310058594,,,26,188,,,,,,,,,,,
-8510522.0,26.559829711914062,29.417287826538086,-29.417287826538086,-8510522.0,26.559829711914062,29.417287826538086,-29.417287826538086,,,27,195,,,,,,,,,,,
,,19.970069885253906,-19.970069885253906,,,,,,,28,199,,,,,,,,,20.813196182250977,,
-8510522.0,20.51830291748047,29.484169006347656,-29.484169006347656,-8510522.0,20.51830291748047,29.484169006347656,-29.484169006347656,,,28,202,,,,,,,,,,,
-8510522.0,16.319751739501953,29.083942413330078,-29.083942413330078,-8510522.0,16.319751739501953,29.083942413330078,-29.083942413330078,,,29,209,,,,,,,,,,,
-8510520.0,24.771690368652344,28.563390731811523,-28.563390731811523,-8510520.0,24.771690368652344,28.563390731811523,-28.563390731811523,0.0,0.0,30,216,,,,,,,,,,,
-8510521.0,20.740032196044922,28.537763595581055,-28.537763595581055,-8510521.0,20.740032196044922,28.537763595581055,-28.537763595581055,,,31,223,324.3899230957031,0.008416295051574707,-6092727.0,-2417797.25,324.3899230957031,0.008416295051574707,-6092727.0,-2417797.25,,,
-8510522.0,15.020371437072754,28.184711456298828,-28.184711456298828,-8510522.0,15.020370483398438,28.184711456298828,-28.184711456298828,,,32,230,,,,,,,,,,,
-8510520.0,21.159648895263672,28.035511016845703,-28.035511016845703,-8510520.0,21.159648895263672,28.035511016845703,-28.035511016845703,,,33,237,,,,,,,,,,,
-8510522.0,18.870830535888672,27.713315963745117,-27.713315963745117,-8510522.0,18.870830535888672,27.713315963745117,-27.713315963745117,,,34,244,,,,,,,,,,,
,,18.665611267089844,-18.665611267089844,,,,,,,35,249,,,,,,,,,19.80364227294922,0.0,0.0
-8510521.0,33.168792724609375,27.718263626098633,-27.718263626098633,-8510521.0,33.168792724609375,27.718263626098633,-27.718263626098633,0.0,0.0,35,251,,,,,,,,,,,
-8510520.0,34.21306610107422,27.784265518188477,-27.784265518188477,-8510520.0,34.21306610107422,27.784265518188477,-27.784265518188477,,,36,258,,,,,,,,,,,
-8510520.0,19.519329071044922,27.43517303466797,-27.43517303466797,-8510520.0,19.519329071044922,27.43517303466797,-27.43517303466797,,,37,265,,,,,,,,,,,
-8510522.0,16.009807586669922,27.295814514160156,-27.295814514160156,-8510522.0,16.009807586669922,27.295814514160156,-27.295814514160156,,,38,272,,,,,,,,,,,
-8510520.0,19.071102142333984,27.128982543945312,-27.128982543945312,-8510520.0,19.071102142333984,27.128982543945312,-27.128982543945312,,,39,279,,,,,,,,,,,
-8510522.0,16.93248748779297,26.88364028930664,-26.88364028930664,-8510522.0,16.93248748779297,26.88364028930664,-26.88364028930664,0.0,0.0,40,286,,,,,,,,,,,
-8510521.0,21.56972885131836,26.573657989501953,-26.573657989501953,-8510521.0,21.56972885131836,26.573657989501953,-26.573657989501953,,,41,293,335.9389343261719,0.009785890579223633,-8499307.0,-11217.3603515625,335.9389343261719,0.009785890579223633,-8499307.0,-11217.3603515625,,,
,,17.214332580566406,-17.214332580566406,,,,,,,42,299,,,,,,,,,20.749866485595703,,
-8510521.0,23.431777954101562,26.565317153930664,-26.565317153930664,-8510521.0,23.431777954101562,26.565317153930664,-26.565317153930664,,,42,300,,,,,,,,,,,
-8510522.0,24.40929412841797,26.334856033325195,-26.334856033325195,-8510522.0,24.40929412841797,26.334856033325195,-26.334856033325195,,,43,307,,,,,,,,,,,
-8510521.0,22.058486938476562,26.049531936645508,-26.049531936645508,-8510521.0,22.058486938476562,26.049531936645508,-26.049531936645508,,,44,314,,,,,,,,,,,
-8510522.0,19.309520721435547,26.070592880249023,-26.070592880249023,-8510522.0,19.309520721435547,26.070592880249023,-26.070592880249023,0.0,0.0,45,321,,,,,,,,,,,
-8510522.0,16.911029815673828,25.97380828857422,-25.97380828857422,-8510522.0,16.911029815673828,25.97380828857422,-25.97380828857422,,,46,328,,,,,,,,,,,
-8510523.0,20.39194107055664,25.650541305541992,-25.650541305541992,-8510523.0,20.39194107055664,25.650541305541992,-25.650541305541992,,,47,335,,,,,,,,,,,
-8510521.0,16.880035400390625,25.583534240722656,-25.583534240722656,-8510521.0,16.880035400390625,25.583534240722656,-25.583534240722656,,,48,342,,,,,,,,,,,
,,17.390016555786133,-17.390016555786133,,,,,,,49,349,,,,,,,,,75.1912612915039,,
-8510521.0,27.69708824157715,25.555967330932617,-25.555967330932617,-8510521.0,27.697086334228516,25.555967330932617,-25.555967330932617,,,49,349,,,,,,,,,,,
-8510522.0,232.5487060546875,25.53766632080078,-25.53766632080078,-8510522.0,232.5487060546875,25.53766632080078,-25.53766632080078,0.0,0.0,50,356,,,,,,,,,,,
-8510520.0,27.000904083251953,25.278017044067383,-25.278017044067383,-8510520.0,27.000904083251953,25.278017044067383,-25.278017044067383,,,51,363,406.0101623535156,0.004017949104309082,-7850665.0,-659857.9375,406.0101623535156,0.004017949104309082,-7850665.0,-659857.9375,,,
-8510521.0,25.548934936523438,24.979896545410156,-24.979896545410156,-8510521.0,25.548934936523438,24.979896545410156,-24.979896545410156,,,52,370,,,,,,,,,,,
-8510521.0,17.00878143310547,24.84166717529297,-24.84166717529297,-8510521.0,17.00878143310547,24.84166717529297,-24.84166717529297,,,53,377,,,,,,,,,,,
-8510521.0,17.309188842773438,24.915918350219727,-24.915918350219727,-8510521.0,17.309188842773438,24.915918350219727,-24.915918350219727,,,54,384,,,,,,,,,,,
-8510522.0,15.749931335449219,24.984779357910156,-24.984779357910156,-8510522.0,15.749931335449219,24.984779357910156,-24.984779357910156,0.0,0.0,55,391,,,,,,,,,,,
-8510522.0,14.579296112060547,24.574357986450195,-24.574357986450195,-8510522.0,14.579296112060547,24.574357986450195,-24.574357986450195,,,56,398,,,,,,,,,,,
,,14.645086288452148,-14.645086288452148,,,,,,,57,399,,,,,,,,,15.655532836914062,,
-8510522.0,17.709732055664062,24.386245727539062,-24.386245727539062,-8510522.0,17.709732055664062,24.386245727539062,-24.386245727539062,,,57,405,,,,,,,,,,,
-8510522.0,15.249253273010254,24.095600128173828,-24.095600128173828,-8510522.0,15.249252319335938,24.095600128173828,-24.095600128173828,,,58,412,,,,,,,,,,,
-8510521.0,21.92974090576172,24.338764190673828,-24.338764190673828,-8510521.0,21.92974090576172,24.338764190673828,-24.338764190673828,,,59,419,,,,,,,,,,,
-8510521.0,17.218589782714844,24.15923309326172,-24.15923309326172,-8510521.0,17.218589782714844,24.15923309326172,-24.15923309326172,0.0,0.0,60,426,,,,,,,,,,,
-8510523.0,22.220609664916992,24.251131057739258,-24.251131057739258,-8510523.0,22.220611572265625,24.251131057739258,-24.251131057739258,,,61,433,337.7080078125,0.0006377696990966797,-7766249.0,-744273.9375,337.7080078125,0.0006377696990966797,-7766249.0,-744273.9375,,,
-8510522.0,18.413066864013672,24.102380752563477,-24.102380752563477,-8510522.0,18.413066864013672,24.102380752563477,-24.102380752563477,,,62,440,,,,,,,,,,,
-8510522.0,17.139911651611328,24.047006607055664,-24.047006607055664,-8510522.0,17.139911651611328,24.047006607055664,-24.047006607055664,,,63,447,,,,,,,,,,,
,,13.566605567932129,-13.566605567932129,,,,,,,64,449,,,,,,,,,15.256926536560059,,
-8510522.0,22.54962921142578,23.814434051513672,-23.814434051513672,-8510522.0,22.54962921142578,23.814434051513672,-23.814434051513672,,,64,454,,,,,,,,,,,
-8510521.0,18.732547760009766,23.654319763183594,-23.654319763183594,-8510521.0,18.732547760009766,23.654319763183594,-23.654319763183594,0.0,0.0,65,461,,,,,,,,,,,
-8510520.0,15.251636505126953,23.548547744750977,-23.548547744750977,-8510520.0,15.251636505126953,23.548547744750977,-23.548547744750977,,,66,468,,,,,,,,,,,
-8510520.0,21.197795867919922,23.419355392456055,-23.419355392456055,-8510520.0,21.197795867919922,23.419355392456055,-23.419355392456055,,,67,475,,,,,,,,,,,
-8510522.0,18.489360809326172,23.318252563476562,-23.318252563476562,-8510522.0,18.489360809326172,23.318252563476562,-23.318252563476562,,,68,482,,,,,,,,,,,
-8510522.0,17.41170883178711,23.298828125,-23.298828125,-8510522.0,17.41170883178711,23.298828125,-23.298828125,,,69,489,,,,,,,,,,,
-8510522.0,26.39293670654297,23.091697692871094,-23.091697692871094,-8510522.0,26.39293670654297,23.091697692871094,-23.091697692871094,0.0,0.0,70,496,,,,,,,,,,,
,,13.463725090026855,-13.463725090026855,,,,,,,71,499,,,,,,,,,24.180858612060547,,
-8510521.0,19.34051513671875,23.23633575439453,-23.23633575439453,-8510521.0,19.34051513671875,23.23633575439453,-23.23633575439453,,,71,503,359.9310302734375,0.016866683959960938,-7601799.5,-908721.6875,359.9309997558594,0.016866683959960938,-7601799.5,-908721.6875,,,
-8510522.0,25.60138702392578,23.369966506958008,-23.369966506958008,-8510522.0,25.60138702392578,23.369966506958008,-23.369966506958008,,,72,510,,,,,,,,,,,
-8510521.0,27.408597946166992,25.038110733032227,-25.038110733032227,-8510521.0,27.408599853515625,25.038110733032227,-25.038110733032227,,,73,517,,,,,,,,,,,
-8510521.0,15.61880111694336,23.620981216430664,-23.620981216430664,-8510521.0,15.61880111694336,23.620981216430664,-23.620981216430664,,,74,524,,,,,,,,,,,
-8510522.0,29.38985824584961,23.129240036010742,-23.129240036010742,-8510522.0,29.38985824584961,23.129240036010742,-23.129240036010742,0.0,0.0,75,531,,,,,,,,,,,
-8510522.0,17.740726470947266,22.735536575317383,-22.735536575317383,-8510522.0,17.740726470947266,22.735536575317383,-22.735536575317383,,,76,538,,,,,,,,,,,
-8510522.0,16.477108001708984,22.732192993164062,-22.732192993164062,-8510522.0,16.477108001708984,22.732192993164062,-22.732192993164062,,,77,545,,,,,,,,,,,
,,13.074109077453613,-13.074109077453613,,,,,,,78,549,,,,,,,,,14.461576461791992,,
-8510520.0,17.19951629638672,22.80978012084961,-22.80978012084961,-8510520.0,17.19951629638672,22.80978012084961,-22.80978012084961,,,78,552,,,,,,,,,,,
-8510522.0,23.4222412109375,22.7919979095459,-22.7919979095459,-8510522.0,23.4222412109375,22.7919979095459,-22.7919979095459,,,79,559,,,,,,,,,,,
-8510522.0,27.701854705810547,22.350603103637695,-22.350603103637695,-8510522.0,27.701854705810547,22.350603103637695,-22.350603103637695,0.0,0.0,80,566,,,,,,,,,,,
-8510522.0,18.668174743652344,22.541234970092773,-22.541234970092773,-8510522.0,18.668174743652344,22.541234970092773,-22.541234970092773,,,81,573,311.59161376953125,0.005880475044250488,-7720493.0,-790029.625,311.59161376953125,0.005880475044250488,-7720493.0,-790029.625,,,
-8510521.0,22.869112014770508,22.059860229492188,-22.059860229492188,-8510521.0,22.869110107421875,22.059860229492188,-22.059860229492188,,,82,580,,,,,,,,,,,
-8510522.0,15.540122985839844,22.352710723876953,-22.352710723876953,-8510522.0,15.540122985839844,22.352710723876953,-22.352710723876953,,,83,587,,,,,,,,,,,
-8510522.0,14.99176025390625,22.09902572631836,-22.09902572631836,-8510522.0,14.99176025390625,22.09902572631836,-22.09902572631836,,,84,594,,,,,,,,,,,
,,11.611133575439453,-11.611133575439453,,,,,,,85,599,,,,,,,,,15.594064712524414,0.0,0.0
-8510523.0,15.223026275634766,21.94390296936035,-21.94390296936035,-8510523.0,15.223026275634766,21.94390296936035,-21.94390296936035,0.0,0.0,85,601,,,,,,,,,,,
-8510521.0,15.857219696044922,21.96312713623047,-21.96312713623047,-8510521.0,15.857219696044922,21.96312713623047,-21.96312713623047,,,86,608,,,,,,,,,,,
-8510521.0,19.750595092773438,22.204940795898438,-22.204940795898438,-8510521.0,19.750595092773438,22.204940795898438,-22.204940795898438,,,87,615,,,,,,,,,,,
-8510522.0,30.55095672607422,21.757728576660156,-21.757728576660156,-8510522.0,30.55095672607422,21.757728576660156,-21.757728576660156,,,88,622,,,,,,,,,,,
-8510522.0,19.431114196777344,21.744705200195312,-21.744705200195312,-8510522.0,19.431114196777344,21.744705200195312,-21.744705200195312,,,89,629,,,,,,,,,,,
-8510520.0,16.0980224609375,22.132230758666992,-22.132230758666992,-8510520.0,16.0980224609375,22.132230758666992,-22.132230758666992,0.0,0.0,90,636,,,,,,,,,,,
-8510522.0,15.130043029785156,22.250783920288086,-22.250783920288086,-8510522.0,15.130043029785156,22.250783920288086,-22.250783920288086,,,91,643,316.8225402832031,0.0022077560424804688,-8740077.0,229553.875,316.8225402832031,0.0022077560424804688,-8740077.0,229553.875,,,
,,12.96639633178711,-12.96639633178711,,,,,,,92,649,,,,,,,,,21.249055862426758,,
-8510522.0,21.89874839782715,22.92742919921875,-22.92742919921875,-8510522.0,21.898746490478516,22.92742919921875,-22.92742919921875,,,92,650,,,,,,,,,,,
-8510520.0,23.090839385986328,24.766691207885742,-24.766691207885742,-8510520.0,23.090839385986328,24.766691207885742,-24.766691207885742,,,93,657,,,,,,,,,,,
-8510520.0,16.87765121459961,26.708066940307617,-26.708066940307617,-8510520.0,16.87765121459961,26.708066940307617,-26.708066940307617,,,94,664,,,,,,,,,,,
-8510522.0,21.6317195892334,29.388208389282227,-29.388208389282227,-8510522.0,21.631717681884766,29.388208389282227,-29.388208389282227,0.0,0.0,95,671,,,,,,,,,,,
-8510522.0,24.10888671875,28.4517879486084,-28.4517879486084,-8510522.0,24.10888671875,28.4517879486084,-28.4517879486084,,,96,678,,,,,,,,,,,
-8510522.0,22.139549255371094,26.983388900756836,-26.983388900756836,-8510522.0,22.139549255371094,26.983388900756836,-26.983388900756836,,,97,685,,,,,,,,,,,
-8510520.0,16.040802001953125,25.060758590698242,-25.060758590698242,-8510520.0,16.040802001953125,25.060758590698242,-25.060758590698242,,,98,692,,,,,,,,,,,
,,14.713191032409668,-14.713191032409668,,,,,,,99,699,,,,,,,,,56.274234771728516,,
-8510521.0,19.671916961669922,24.103551864624023,-24.103551864624023,-8510521.0,19.671916961669922,24.103551864624023,-24.103551864624023,,,99,699,,,,,,,,,,,
-8510521.0,26.52883529663086,23.760896682739258,-23.760896682739258,-8510521.0,26.52883529663086,23.760896682739258,-23.760896682739258,0.0,0.0,100,706,,,,,,,,,,,
-8510522.0,21.121501922607422,23.524980545043945,-23.524980545043945,-8510522.0,21.121501922607422,23.524980545043945,-23.524980545043945,,,101,713,286.7889404296875,0.004253983497619629,-8026932.0,-483589.53125,286.7889404296875,0.004253983497619629,-8026932.0,-483589.53125,,,
-8510522.0,22.480487823486328,23.40921401977539,-23.40921401977539,-8510522.0,22.480487823486328,23.40921401977539,-23.40921401977539,,,102,720,,,,,,,,,,,
-8510522.0,16.55101776123047,23.216344833374023,-23.216344833374023,-8510522.0,16.55101776123047,23.216344833374023,-23.216344833374023,,,103,727,,,,,,,,,,,
-8510522.0,24.771690368652344,23.383750915527344,-23.383750915527344,-8510522.0,24.771690368652344,23.383750915527344,-23.383750915527344,,,104,734,,,,,,,,,,,
-8510520.0,25.26998519897461,23.128677368164062,-23.128677368164062,-8510520.0,25.26998519897461,23.128677368164062,-23.128677368164062,0.0,0.0,105,741,,,,,,,,,,,
-8510522.0,19.671916961669922,22.9525203704834,-22.9525203704834,-8510522.0,19.671916961669922,22.9525203704834,-22.9525203704834,,,106,748,,,,,,,,,,,
,,13.116800308227539,-13.116800308227539,,,,,,,107,749,,,,,,,,,17.40083122253418,,
-8510522.0,25.49886703491211,22.74974822998047,-22.74974822998047,-8510522.0,25.49886703491211,22.74974822998047,-22.74974822998047,,,107,755,,,,,,,,,,,
-8510520.0,19.12832260131836,22.516191482543945,-22.516191482543945,-8510520.0,19.12832260131836,22.516191482543945,-22.516191482543945,,,108,762,,,,,,,,,,,
-8510522.0,18.439292907714844,22.461833953857422,-22.461833953857422,-8510522.0,18.439292907714844,22.461833953857422,-22.461833953857422,,,109,769,,,,,,,,,,,
-8510520.0,21.7795352935791,22.354082107543945,-22.354082107543945,-8510520.0,21.779537200927734,22.354082107543945,-22.354082107543945,0.0,0.0,110,776,,,,,,,,,,,
-8510520.0,15.211106300354004,22.5593318939209,-22.5593318939209,-8510520.0,15.211105346679688,22.5593318939209,-22.5593318939209,,,111,783,258.76043701171875,0.0025407075881958008,-8834652.0,324129.125,258.76043701171875,0.0025407075881958008,-8834652.0,324129.125,,,
-8510520.0,15.480518341064453,22.309551239013672,-22.309551239013672,-8510520.0,15.480518341064453,22.309551239013672,-22.309551239013672,,,112,790,,,,,,,,,,,
-8510522.0,15.518665313720703,22.107206344604492,-22.107206344604492,-8510522.0,15.518665313720703,22.107206344604492,-22.107206344604492,,,113,797,,,,,,,,,,,
,,12.427201271057129,-12.427201271057129,,,,,,,114,799,,,,,,,,,13.882294654846191,,
-8510522.0,14.960765838623047,22.408859252929688,-22.408859252929688,-8510522.0,14.960765838623047,22.408859252929688,-22.408859252929688,,,114,804,,,,,,,,,,,
-8510520.0,36.21101379394531,22.20043182373047,-22.20043182373047,-8510520.0,36.21101379394531,22.20043182373047,-22.20043182373047,0.0,0.0,115,811,,,,,,,,,,,
-8510520.0,20.03192901611328,21.93582534790039,-21.93582534790039,-8510520.0,20.03192901611328,21.93582534790039,-21.93582534790039,,,116,818,,,,,,,,,,,
-8510521.0,19.05202865600586,22.138734817504883,-22.138734817504883,-8510521.0,19.05202865600586,22.138734817504883,-22.138734817504883,,,117,825,,,,,,,,,,,
-8510522.0,16.58916473388672,22.001953125,-22.001953125,-8510522.0,16.58916473388672,22.001953125,-22.001953125,,,118,832,,,,,,,,,,,
-8510520.0,15.461444854736328,22.298412322998047,-22.298412322998047,-8510520.0,15.461444854736328,22.298412322998047,-22.298412322998047,,,119,839,,,,,,,,,,,
-8510521.0,20.5588321685791,22.1992244720459,-22.1992244720459,-8510521.0,20.558834075927734,22.1992244720459,-22.1992244720459,0.0,0.0,120,846,,,,,,,,,,,
,,12.848912239074707,-12.848912239074707,,,,,,,121,849,,,,,,,,,16.750768661499023,,
-8510522.0,15.320777893066406,21.92757797241211,-21.92757797241211,-8510522.0,15.320777893066406,21.92757797241211,-21.92757797241211,,,121,853,409.35992431640625,0.012982368469238281,-9230343.0,719820.5625,409.35992431640625,0.012982368469238281,-9230343.0,719820.5625,,,
-8510522.0,15.130043029785156,21.832059860229492,-21.832059860229492,-8510522.0,15.130043029785156,21.832059860229492,-21.832059860229492,,,122,860,,,,,,,,,,,
-8510522.0,18.84937286376953,21.73497772216797,-21.73497772216797,-8510522.0,18.84937286376953,21.73497772216797,-21.73497772216797,,,123,867,,,,,,,,,,,
-8510522.0,26.13067626953125,21.895029067993164,-21.895029067993164,-8510522.0,26.13067626953125,21.895029067993164,-21.895029067993164,,,124,874,,,,,,,,,,,
-8510522.0,23.872852325439453,21.449182510375977,-21.449182510375977,-8510522.0,23.872852325439453,21.449182510375977,-21.449182510375977,0.0,0.0,125,881,,,,,,,,,,,
-8510520.0,24.7597713470459,21.393129348754883,-21.393129348754883,-8510520.0,24.759769439697266,21.393129348754883,-21.393129348754883,,,126,888,,,,,,,,,,,
-8510520.0,18.64910125732422,21.2211856842041,-21.2211856842041,-8510520.0,18.64910125732422,21.2211856842041,-21.2211856842041,,,127,895,,,,,,,,,,,
,,11.967080116271973,-11.967080116271973,,,,,,,128,899,,,,,,,,,14.320015907287598,,
-8510520.0,17.919540405273438,21.294748306274414,-21.294748306274414,-8510520.0,17.919540405273438,21.294748306274414,-21.294748306274414,,,128,902,,,,,,,,,,,
-8510522.0,16.710758209228516,21.379161834716797,-21.379161834716797,-8510522.0,16.710758209228516,21.379161834716797,-21.379161834716797,,,129,909,,,,,,,,,,,
-8510522.0,24.40929412841797,21.436941146850586,-21.436941146850586,-8510522.0,24.40929412841797,21.436941146850586,-21.436941146850586,0.0,0.0,130,916,,,,,,,,,,,
-8510520.0,15.721321105957031,21.194499969482422,-21.194499969482422,-8510520.0,15.721321105957031,21.194499969482422,-21.194499969482422,,,131,923,334.9876708984375,0.0018012523651123047,-11033303.0,2522779.75,334.9876403808594,0.0018012523651123047,-11033303.0,2522779.75,,,
-8510520.0,16.620159149169922,20.98090362548828,-20.98090362548828,-8510520.0,16.620159149169922,20.98090362548828,-20.98090362548828,,,132,930,,,,,,,,,,,
-8510520.0,15.463829040527344,21.151691436767578,-21.151691436767578,-8510520.0,15.463829040527344,21.151691436767578,-21.151691436767578,,,133,937,,,,,,,,,,,
-8510522.0,19.478797912597656,20.927995681762695,-20.927995681762695,-8510522.0,19.478797912597656,20.927995681762695,-20.927995681762695,,,134,944,,,,,,,,,,,
,,10.931987762451172,-10.931987762451172,,,,,,,135,949,,,,,,,,,26.03791618347168,0.0,0.0
-8510520.0,25.99954605102539,21.239748001098633,-21.239748001098633,-8510520.0,25.99954605102539,21.239748001098633,-21.239748001098633,0.0,0.0,135,951,,,,,,,,,,,
-8510521.0,17.626285552978516,20.759532928466797,-20.759532928466797,-8510521.0,17.626285552978516,20.759532928466797,-20.759532928466797,,,136,958,,,,,,,,,,,
-8510521.0,31.158924102783203,20.730815887451172,-20.730815887451172,-8510521.0,31.158924102783203,20.730815887451172,-20.730815887451172,,,137,965,,,,,,,,,,,
-8510520.0,19.772052764892578,20.659015655517578,-20.659015655517578,-8510520.0,19.772052764892578,20.659015655517578,-20.659015655517578,,,138,972,,,,,,,,,,,
-8510522.0,16.95871353149414,20.79448699951172,-20.79448699951172,-8510522.0,16.95871353149414,20.79448699951172,-20.79448699951172,,,139,979,,,,,,,,,,,
-8510521.0,14.879703521728516,20.5522403717041,-20.5522403717041,-8510521.0,14.879703521728516,20.5522403717041,-20.5522403717041,0.0,0.0,140,986,,,,,,,,,,,
-8510522.0,15.289783477783203,20.45122718811035,-20.45122718811035,-8510522.0,15.289783477783203,20.45122718811035,-20.45122718811035,,,141,993,277.4500732421875,0.004346370697021484,-7924617.0,-585906.375,277.4500732421875,0.004346370697021484,-7924617.0,-585906.375,,,
,,10.917252540588379,-10.917252540588379,,,,,,,142,999,,,,,,,,,14.59941291809082,,
-8510522.0,14.829636573791504,20.36627960205078,-20.36627960205078,-8510522.0,14.829635620117188,20.36627960205078,-20.36627960205078,,,142,1000,,,,,,,,,,,
-8510522.0,18.322467803955078,20.51178550720215,-20.51178550720215,-8510522.0,18.322467803955078,20.51178550720215,-20.51178550720215,,,143,1007,,,,,,,,,,,
